,Name,address,pincode,website,phone number,scrap
195,Geeta Dairy & sweets,"near police station, Kosli, Haryana 123302",123302,https://geetadairy.business.site/?utm_source=gmb&utm_medium=referral,090346 41719,123035
196,Rakesh Dairy And Sweets,"Nahar - Baldhan - Rewari Rd, Baldhan Kalan, Haryana 123411",123411,, ,123035
197,RAOJI DAIRY,"63, Bilaspur Rd, near BMB MISTHAN, Pataudi, Haryana 122503",122503,,098128 52522,123035
198,Janghu Dairy Farn,"CJ5H+57R, Vil, Gadla - NH71 Rd, p.o, kanhora, Gadla, Neola, Haryana 123035",123035,, ,123035
199,Suresh Dairy farm,"CJWM+96J, Jhajjar, Haryana 124108",124108,, ,123035
200,Dayal Dairy Farm,"HMX4+GGH, Jhajjar, Haryana 124103",124103,,090347 01014,123035
201,Om Pal Dairy,"Hans Nagar, Rewari, Haryana 123401",123401,,090501 31765,123035
202,Dairy Quality Milk Plant,"Akash Paylet Chowk, Kosli, Haryana 123302",123302,, ,123035
203,Geeta Dairy KOSLI,123035,123035, , ,123035
204,"Bir Singh General Store & Milk Dairy , Haluhera","7GRM+R4W, Haluhera, Berli Kalan, Haryana 123401",123401,, ,123035
205,Gou Vedic Farms & Agro,"Sanpka, Haryana 122503",122503,, ,123035
206,NATPURE Milk Plant,"Karawara Manakpur, Haryana 123502",123502,http://www.natpurefresh.in/, ,123035
207,Dev dairy,"Shop number - 143,rewari - 123401(double phatak market, Haryana 123401",123401,,094165 81471,123035
208,Rao Dairy Farm,"Rasulpur, Haryana 123027",123027,, ,123035
209,Sonu Dairy Farm Nathera,"1, Haryana 123302",123302,,094163 01602,123035
210,Old Majra Dairy,"V. P. O, on main road, Uncha Majra, Haryana 122503",122503,,098135 02023,123035
211,Bajaj S.K. Dairy Farm (Desi A2 Cow Milk and Products),"Village & P.O. Badshahpur, On, Sohna - Gurgaon Rd, Gurugram, Haryana 122101",122101,http://www.bajajmilk.com/, ,123035
212,Ravi Yadav Farm House,094677 87422, 87422,https://ravi-yadav-farm-house.business.site/,094677 87422,123035
213,Vasudha Farms,"Dharuhera, Dhakia, Haryana 123101",123101,, ,123035
214,Manvi Farms,"Sector H6, Gurugram, Khaintawas, Haryana 122506",122506,http://manvifarms.com/, ,123035
215,Geeta Dairy & sweets,"near police station, Kosli, Haryana 123302",123302,https://geetadairy.business.site/?utm_source=gmb&utm_medium=referral,090346 41719,123035
216,Rakesh Dairy And Sweets,"Nahar - Baldhan - Rewari Rd, Baldhan Kalan, Haryana 123411",123411,, ,123035
217,RAOJI DAIRY,"63, Bilaspur Rd, near BMB MISTHAN, Pataudi, Haryana 122503",122503,,098128 52522,123035
218,Janghu Dairy Farn,"CJ5H+57R, Vil, Gadla - NH71 Rd, p.o, kanhora, Gadla, Neola, Haryana 123035",123035,, ,123035
219,Suresh Dairy farm,"CJWM+96J, Jhajjar, Haryana 124108",124108,, ,123035
220,DOODH DHARA MILK PLANT REWARI,,,https://doodhdhara.com/,090344 86755,123401
221,,,,,086858 68584,123401
222,Healthy Cow | A2 Milk and Gir Cow Milk Provider in Rewari,"Gali no.7, Bawal Rd, Saraswati Vihar, Rewari, Haryana 123401",123401,, ,123401
223,Dev dairy,"Shop number - 143,rewari - 123401(double phatak market, Haryana 123401",123401,,094165 81471,123401
224,Chauhan Dairy,"Sector 4, Shopping complex, Haryana 123401",123401,,099914 66120,123401
225,Kalu Dairy,"5J8M+MH5, Garhi Bolni Rd, Sector 19, Rewari, Dhaliawas, Haryana 123110",123110,, ,123401
226,ONSTOG Dairy,"House No 500, near Sunil dairy, Ajay Nagar, Rewari, Haryana 123401",123401,, ,123401
227,Shri Madan Gopal milk dairy,"198, Garhi Bolni Rd, Sector 19, Rewari, Dhaliawas, Haryana 123110",123110,, ,123401
228,HealthyWhite Desi Gir A2 Cow and Fresh Buffalo Milk,"Ramgarh Rd, Sector 12, Rewari, Dohaki, Haryana 123402",123402,https://thehealthywhite.com/,070270 51051,123401
229,Pardeshi Dairy,"5JW5+4V3, Circular Rd, Katla Bazar, Bhajan Ka Bagh, Raam Bagh Mahalla, Rewari, Kanmajra, Haryana 123110",123110,,094662 77352,123401
230,Diwan Ji Dairy Farms,"7H3F+423, Gindokhar, Haryana 123401",123401,https://diwan-ji-dairy-farms.business.site/, ,123401
231,Om Pal Dairy,"Hans Nagar, Rewari, Haryana 123401",123401,,090501 31765,123401
232,Roshan Dairy (Elegant City Outlet),"Shop no 17, BMG, Antriksh Shopping Complex, Elegant City, Rewari, Haryana 123401",123401,https://www.roshandairy.com/, ,123401
233,Shri Ram Dairy,"Bara Hazari, Kayasthwara Mohalla, Rewari, Kanmajra, Haryana 123401",123401,,096714 60278,123401
