,Name,address,pincode,website,phone number,scrap
276,Heritage Sale Point (Raja Rao Milk Agency),"#OOP.PANCHAYATHI OFFICE,KOTHA MAJER, Narasaraopeta, Andhra Pradesh 521001",521001,http://www.heritagefoods.in/,091822 30648,521131
277,Vishaka dairy,"4WFX+G9X, Challapalli, Andhra Pradesh 521126",521126,, ,521131
278,Vijaya DAIRY And Cool DRINKS Shop,"Shop Number 3, Bandar Rd, Vysya Bazar, Challapalli, Andhra Pradesh 521126",521126,,073867 34175,521131
279,MANGAMMA CHICKEN CENTER,"4392+RJ9, Ambedkar Statue Center, Chinnapuram Rd, Machilipatnam, Andhra Pradesh 521001",521001,,086887 00398,521131
280,SANGAM DIARI,"Naranarao Nagar, Challapalli, Andhra Pradesh 521126",521126,, ,521131
281,Vicharapu milk dairy,"8-65, Chinnapuram, Andhra Pradesh 521001",521001,, ,521131
282,Heritage Sale Point (Sri Sai Mahendra Distributers),"5016/8, Gowda Bazar, CHALLAPALLI, Vijayawada, Challapalli, Andhra Pradesh 522351",522351,http://www.heritagefoods.in/,099511 03085,521131
283,Indiraa Dairy Farms,"5WJF+J5W, Cherlapalli, Vijayawada, Ghantasala Palem, Andhra Pradesh 520004",520004,, ,521131
284,U P R Dairy Farms,"5WJC+HHH, Unnamed Road, Ghantasala, Ghantasala Palem, Andhra Pradesh 521133",521133,, ,521131
285,Heritage Sale Point (Prasad Dairy Parlour),"1-59,KODALI, Gudivada, Andhra Pradesh 521132",521132,http://www.heritagefoods.in/,081848 56595,521131
286,SRI VIJAYALAKSHMI MILKS AND EGGS CENTER,"1-65 Nagalankaroad, near RTC BUSstand, Avanigadda, Andhra Pradesh 521126",521126,,088862 43559,521131
287,Milk dairy,"54XR+PXX, Valandapalem, Machilipatnam, Andhra Pradesh 521002",521002,, ,521131
288,RAJU GAARI FARMS Kosuru,"Raju Gari Farms, Kosuru, Andhra Pradesh 521150",521150,, ,521131
289,Heritage Sale Point (Subramanyam Milk Booth Kodali),"#01,KODALI,KODALI(M),KRISHNA(DIST KRISHNA(D, Andhra Pradesh 521132",521132,http://www.heritagefoods.in/,081848 56596,521131
290,Heritage Sale Point (SRI SAI MILK PRODUCTS),"#4-28,PEDAPROLU VILL & POST,MOPIDEVI(M) KRISHNA, Andhra Pradesh 521125",521125,http://www.heritagefoods.in/,099481 20919,521131
291,Heritage Sale Point (SRI RAMA SAI MILK AGENCY),"H.NO.4-182,KROSURU VILLAGE,MOVVA MANDALAM, Movva, Andhra Pradesh 521150",521150,http://www.heritagefoods.in/,094912 51406,521131
292,Shivay Dairy Solutions,"Bhangred, Gharoh, Bangrehr, Himachal Pradesh 176216",176216,https://www.shivaydairysolutions.com/,094184 79801,176217
293,Milap Dairy,"56RG+9G7, Dhanotu Khas, Dhanotu, Himachal Pradesh 176217",176217,, ,176217
294,KUNDRA DAIRY FARM,"58PG+MX4, Unnamed Road, Uparli Barol, Patani, Himachal Pradesh 176215",176215,, ,176217
295,Maya Dairy (The Orignal Product),"Barol, Dharamshala, Jhikli Barol, Himachal Pradesh 176057",176057,https://d-mayadairy944.dotpe.in/,098058 64735,176217
296,KAPOOR DAIRY FARMS,"vill Tika chatair,Po Yol cantt Teh Dharamshala District Kangra, Yol, Himachal Pradesh 176052",176052,, ,176217
297,Shivay Dairy Solutions,"37X9+WJH, Bhangred, Village- ghraoh, Distt, Kangra, Himachal Pradesh",radesh,,094184 79801,176217
298,Bhagya luxmi dairy & sweet shop,"Gaggal, Himachal Pradesh 176209",176209,,098055 82018,176217
299,Khalsa Dairy Kangra,"472G+9VR, RPGMC Rd, Pushp Vihar Colony, Kangra, Himachal Pradesh 176001",176001,,098773 94827,176217
300,Himachal dairy farm,"Vpo, Samloti, Himachal Pradesh 176056",176056,, ,176217
301,Super Dairy,"Tanda Hospital Rd, Pushp Vihar Colony, Kangra, Bodar Balla, Himachal Pradesh 176001",176001,,094183 63492,176217
302,Dhagwar Milk Plant,"Chakwan, dhagwar, Maned, Himachal Pradesh 176209",176209,, ,176217
303,Thakur Dairy And Residence,"Tika Bani, Yol, Himachal Pradesh 176052",176052,, ,176217
304,Sandhyana Store,"Hotel Anand Palace, Bhagsu Nag, Dharamshala, Himachal Pradesh 176219",176219,,097360 42722,176217
305,Amul Mcleodganj,"TIPA Road, near Main Square, McLeod Ganj, Dharamshala, Himachal Pradesh 176219",176219,, ,176217
306,Alpit Rustogi,"Rustogi General Store, Jawahar Nagar, Dharamshala, Himachal Pradesh 176215",176215,,070186 07775,176217
307,sai dairy and disposable work new kartar market shahpur,"656J+HFF, Shahpur Harnera Rd, Shahpur, Himachal Pradesh 176206",176206,,088940 88920,176217
308,Priya Dairy and Frozen Products,"599R+P78, Tang Narwana, Dharamshala, Balehr Khas, Himachal Pradesh 176052",176052,, ,176217
309,DAIRY FARM,"XFW3+3JR, Dheera, Kangra, Himachal Pradesh 176101",176101,, ,176217
310,Aadhya Convenient Store,"MDR45, Dodhamb, Himachal Pradesh 176217",176217,, ,176217
311,Great himalayan farm fresh,"mohal prei, P.O. Salol, Distt. Kangra, Chakban Salol, Himachal Pradesh 176214",176214,,062307 12099,176217
312,Gaggal Waley Kaku Dairy Sweets And Bakery,"near state bank of india, New Kangra, Kangra, Himachal Pradesh 176001",176001,,086289 01530,176057
